Rank: 0, Epoch: 0, Iteration: 149, Iteration Time: 0.6904s, Elapsed Time: 106.4057s.
Rank: 0, Epoch: 0, Iteration: 150, Iteration Time: 0.6957s, Elapsed Time: 107.1034s.
Rank: 0, Epoch: 0, Iteration: 151, Iteration Time: 0.6960s, Elapsed Time: 107.8014s.
Rank: 0, Epoch: 0, Iteration: 152, Iteration Time: 0.6906s, Elapsed Time: 108.4980s.
Rank: 0, Epoch: 0, Iteration: 153, Iteration Time: 0.6960s, Elapsed Time: 109.1960s.
Rank: 0, Epoch: 0, Iteration: 154, Iteration Time: 0.6929s, Elapsed Time: 109.8923s.
Rank: 0, Epoch: 0, Iteration: 155, Iteration Time: 0.6982s, Elapsed Time: 110.5925s.
Rank: 0, Epoch: 0, Iteration: 156, Iteration Time: 0.6958s, Elapsed Time: 111.2904s.
Rank: 0, Epoch: 0, Iteration: 157, Iteration Time: 0.6966s, Elapsed Time: 111.9889s.
Rank: 0, Epoch: 0, Iteration: 158, Iteration Time: 0.6963s, Elapsed Time: 112.6872s.
Rank: 0, Epoch: 0, Iteration: 159, Iteration Time: 0.6948s, Elapsed Time: 113.3839s.
Rank: 0, Epoch: 0, Iteration: 160, Iteration Time: 0.6927s, Elapsed Time: 114.0786s.
Rank: 0, Epoch: 0, Iteration: 161, Iteration Time: 0.6963s, Elapsed Time: 114.7768s.
Rank: 0, Epoch: 0, Iteration: 162, Iteration Time: 0.6994s, Elapsed Time: 115.4782s.
Rank: 0, Epoch: 0, Iteration: 163, Iteration Time: 0.6973s, Elapsed Time: 116.1774s.
Rank: 0, Epoch: 0, Iteration: 164, Iteration Time: 0.6939s, Elapsed Time: 116.8733s.
Rank: 0, Epoch: 0, Iteration: 165, Iteration Time: 0.6962s, Elapsed Time: 117.5716s.
Rank: 0, Epoch: 0, Iteration: 166, Iteration Time: 0.6940s, Elapsed Time: 118.2676s.
Rank: 0, Epoch: 0, Iteration: 167, Iteration Time: 0.7037s, Elapsed Time: 118.9732s.
Rank: 0, Epoch: 0, Iteration: 168, Iteration Time: 0.7086s, Elapsed Time: 119.6836s.
Rank: 0, Epoch: 0, Iteration: 169, Iteration Time: 0.6930s, Elapsed Time: 120.3786s.
Rank: 0, Epoch: 0, Iteration: 170, Iteration Time: 0.6921s, Elapsed Time: 121.0754s.
Rank: 0, Epoch: 0, Iteration: 171, Iteration Time: 0.6988s, Elapsed Time: 121.7762s.
Rank: 0, Epoch: 0, Iteration: 172, Iteration Time: 0.6995s, Elapsed Time: 122.4789s.
Rank: 0, Epoch: 0, Iteration: 173, Iteration Time: 0.7018s, Elapsed Time: 123.1827s.
Rank: 0, Epoch: 0, Iteration: 174, Iteration Time: 0.7197s, Elapsed Time: 123.9070s.
Rank: 0, Epoch: 0, Iteration: 175, Iteration Time: 0.6918s, Elapsed Time: 124.6032s.
Rank: 0, Epoch: 0, Iteration: 176, Iteration Time: 0.6956s, Elapsed Time: 125.3008s.
Rank: 0, Epoch: 0, Iteration: 177, Iteration Time: 0.7007s, Elapsed Time: 126.0034s.
Rank: 0, Epoch: 0, Iteration: 178, Iteration Time: 0.7032s, Elapsed Time: 126.7086s.
Rank: 0, Epoch: 0, Iteration: 179, Iteration Time: 0.6944s, Elapsed Time: 127.4049s.
Rank: 0, Epoch: 0, Iteration: 180, Iteration Time: 0.6964s, Elapsed Time: 128.1034s.
Rank: 0, Epoch: 0, Iteration: 181, Iteration Time: 0.6960s, Elapsed Time: 128.8013s.
Rank: 0, Epoch: 0, Iteration: 182, Iteration Time: 0.6938s, Elapsed Time: 129.4969s.
Rank: 0, Epoch: 0, Iteration: 183, Iteration Time: 0.6961s, Elapsed Time: 130.1949s.
Rank: 0, Epoch: 0, Iteration: 184, Iteration Time: 0.6962s, Elapsed Time: 130.8933s.
Rank: 0, Epoch: 0, Iteration: 185, Iteration Time: 0.6983s, Elapsed Time: 131.5934s.
Rank: 0, Epoch: 0, Iteration: 186, Iteration Time: 0.6923s, Elapsed Time: 132.2918s.
Rank: 0, Epoch: 0, Iteration: 187, Iteration Time: 0.7023s, Elapsed Time: 132.9959s.
Rank: 0, Epoch: 0, Iteration: 188, Iteration Time: 0.7013s, Elapsed Time: 133.6991s.
Rank: 0, Epoch: 0, Iteration: 189, Iteration Time: 0.7035s, Elapsed Time: 134.4046s.
Rank: 0, Epoch: 0, Iteration: 190, Iteration Time: 0.6982s, Elapsed Time: 135.1046s.
Rank: 0, Epoch: 0, Iteration: 191, Iteration Time: 0.6958s, Elapsed Time: 135.8023s.
Rank: 0, Epoch: 0, Iteration: 192, Iteration Time: 0.6965s, Elapsed Time: 136.5007s.
Rank: 0, Epoch: 0, Iteration: 193, Iteration Time: 0.6970s, Elapsed Time: 137.1996s.
Rank: 0, Epoch: 0, Iteration: 194, Iteration Time: 0.6940s, Elapsed Time: 137.8955s.
Rank: 0, Epoch: 0, Iteration: 195, Iteration Time: 0.7021s, Elapsed Time: 138.5993s.
Rank: 0, Epoch: 0, Iteration: 196, Iteration Time: 0.7002s, Elapsed Time: 139.3014s.
Rank: 0, Epoch: 0, Iteration: 197, Iteration Time: 0.6945s, Elapsed Time: 139.9979s.
Rank: 0, Epoch: 0, Iteration: 198, Iteration Time: 0.6936s, Elapsed Time: 140.6934s.
Rank: 0, Epoch: 0, Iteration: 199, Iteration Time: 0.6998s, Elapsed Time: 141.3951s.
Rank: 0, Epoch: 0, Iteration: 200, Iteration Time: 0.7002s, Elapsed Time: 142.2365s.
Rank: 0, Epoch: 0, Iteration: 201, Iteration Time: 0.7083s, Elapsed Time: 142.9462s.
Rank: 0, Epoch: 0, Iteration: 202, Iteration Time: 0.7031s, Elapsed Time: 143.6513s.
Rank: 0, Epoch: 0, Iteration: 203, Iteration Time: 0.6972s, Elapsed Time: 144.3504s.
Rank: 0, Epoch: 0, Iteration: 204, Iteration Time: 0.6949s, Elapsed Time: 145.0474s.
Rank: 0, Epoch: 0, Iteration: 205, Iteration Time: 0.6985s, Elapsed Time: 145.7498s.
Rank: 0, Epoch: 0, Iteration: 206, Iteration Time: 0.6928s, Elapsed Time: 146.4447s.
Rank: 0, Epoch: 0, Iteration: 207, Iteration Time: 0.6987s, Elapsed Time: 147.1452s.
Rank: 0, Epoch: 0, Iteration: 208, Iteration Time: 0.6967s, Elapsed Time: 147.8438s.
Rank: 0, Epoch: 0, Iteration: 209, Iteration Time: 0.6940s, Elapsed Time: 148.5397s.
Rank: 0, Epoch: 0, Iteration: 210, Iteration Time: 0.6902s, Elapsed Time: 149.2318s.
Rank: 0, Epoch: 0, Iteration: 211, Iteration Time: 0.6988s, Elapsed Time: 149.9324s.
Rank: 0, Epoch: 0, Iteration: 212, Iteration Time: 0.6987s, Elapsed Time: 150.6330s.
Rank: 0, Epoch: 0, Iteration: 213, Iteration Time: 0.6939s, Elapsed Time: 151.3288s.
Rank: 0, Epoch: 0, Iteration: 214, Iteration Time: 0.7001s, Elapsed Time: 152.0308s.
Rank: 0, Epoch: 0, Iteration: 215, Iteration Time: 0.6958s, Elapsed Time: 152.7287s.
Rank: 0, Epoch: 0, Iteration: 216, Iteration Time: 0.7054s, Elapsed Time: 153.4359s.
Rank: 0, Epoch: 0, Iteration: 217, Iteration Time: 0.7041s, Elapsed Time: 154.1435s.
Rank: 0, Epoch: 0, Iteration: 218, Iteration Time: 0.7005s, Elapsed Time: 154.8459s.
Rank: 0, Epoch: 0, Iteration: 219, Iteration Time: 0.6955s, Elapsed Time: 155.5433s.
Rank: 0, Epoch: 0, Iteration: 220, Iteration Time: 0.6939s, Elapsed Time: 156.2412s.
Rank: 0, Epoch: 0, Iteration: 221, Iteration Time: 0.7025s, Elapsed Time: 156.9457s.
Rank: 0, Epoch: 0, Iteration: 222, Iteration Time: 0.7019s, Elapsed Time: 157.6532s.
Rank: 0, Epoch: 0, Iteration: 223, Iteration Time: 0.6981s, Elapsed Time: 158.3532s.
Rank: 0, Epoch: 0, Iteration: 224, Iteration Time: 0.6977s, Elapsed Time: 159.0529s.
Rank: 0, Epoch: 0, Iteration: 225, Iteration Time: 0.6992s, Elapsed Time: 159.7541s.
Rank: 0, Epoch: 0, Iteration: 226, Iteration Time: 0.6932s, Elapsed Time: 160.4492s.
Rank: 0, Epoch: 0, Iteration: 227, Iteration Time: 0.6921s, Elapsed Time: 161.1432s.
Rank: 0, Epoch: 0, Iteration: 228, Iteration Time: 0.7006s, Elapsed Time: 161.8457s.
Rank: 0, Epoch: 0, Iteration: 229, Iteration Time: 0.6955s, Elapsed Time: 162.5432s.
Rank: 0, Epoch: 0, Iteration: 230, Iteration Time: 0.7010s, Elapsed Time: 163.2461s.
Rank: 0, Epoch: 0, Iteration: 231, Iteration Time: 0.7023s, Elapsed Time: 163.9503s.
Rank: 0, Epoch: 0, Iteration: 232, Iteration Time: 0.7036s, Elapsed Time: 164.6559s.
Rank: 0, Epoch: 0, Iteration: 233, Iteration Time: 0.6989s, Elapsed Time: 165.4538s.
Rank: 0, Epoch: 0, Iteration: 234, Iteration Time: 0.6984s, Elapsed Time: 166.1541s.
Rank: 0, Epoch: 0, Iteration: 235, Iteration Time: 0.6954s, Elapsed Time: 166.8515s.
Rank: 0, Epoch: 0, Iteration: 236, Iteration Time: 0.6980s, Elapsed Time: 167.5512s.
Rank: 0, Epoch: 0, Iteration: 237, Iteration Time: 0.7034s, Elapsed Time: 168.2565s.
Rank: 0, Epoch: 0, Iteration: 238, Iteration Time: 0.6958s, Elapsed Time: 168.9542s.
Rank: 0, Epoch: 0, Iteration: 239, Iteration Time: 0.6979s, Elapsed Time: 169.6542s.
Rank: 0, Epoch: 0, Iteration: 240, Iteration Time: 0.6938s, Elapsed Time: 170.3499s.
Rank: 0, Epoch: 0, Iteration: 241, Iteration Time: 0.6966s, Elapsed Time: 171.0484s.
Rank: 0, Epoch: 0, Iteration: 242, Iteration Time: 0.6946s, Elapsed Time: 171.7449s.
Rank: 0, Epoch: 0, Iteration: 243, Iteration Time: 0.6971s, Elapsed Time: 172.4481s.
Rank: 0, Epoch: 0, Iteration: 244, Iteration Time: 0.7000s, Elapsed Time: 173.1515s.
Rank: 0, Epoch: 0, Iteration: 245, Iteration Time: 0.6929s, Elapsed Time: 173.8482s.
